teamID,name,countryID,regionID,dateCreated,rank,national,arenaName,money,trainingType,trainingFormation,fanclubCount,fanclubMood,juniorsMax,date_extracted,trainingTypeGk,trainingTypeDef,trainingTypeMid,trainingTypeAtt
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4282.31,0,Organized Chaos FC Arena,5395011,8,2,1819,2,0,2025-05-08 10:07:48,2,5,4,4
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4298.82,0,Organized Chaos FC Arena,5596532,8,2,1811,1,0,2025-05-16 11:44:01,2,5,4,4
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4345.74,0,Organized Chaos FC Arena,5321987,8,2,1811,3,0,2025-05-29 20:12:46,2,5,4,4
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4287.81,0,Organized Chaos FC Arena,5966850,8,2,1810,2,0,2025-06-05 10:30:42,2,5,4,4
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4354.19,0,Organized Chaos FC Arena,8283728,8,2,1811,3,0,2025-06-12 10:30:10,2,5,4,4
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4333.2,0,Organized Chaos FC Arena,9114755,8,2,1813,3,0,2025-06-19 12:42:01,2,6,3,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4244.82,0,Organized Chaos FC Arena,9065427,8,2,1813,0,0,2025-06-26 12:09:51,2,6,3,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4291.75,0,Organized Chaos FC Arena,2028741,8,2,1807,0,0,2025-07-04 09:54:53,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4211.27,0,Organized Chaos FC Arena,2221919,8,2,1804,0,0,2025-07-10 19:35:59,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4247.88,0,Organized Chaos FC Arena,2460939,8,2,1794,1,0,2025-07-17 14:08:24,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4206.29,0,Organized Chaos FC Arena,2130285,8,2,1787,0,0,2025-07-24 16:51:47,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4220.29,0,Organized Chaos FC Arena,1930425,8,2,1783,4,0,2025-08-07 17:18:11,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4255.56,0,Organized Chaos FC Arena,2216101,8,2,1774,2,0,2025-08-14 10:09:14,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4251.96,0,Organized Chaos FC Arena,1892054,8,2,1770,1,0,2025-08-21 17:15:58,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4254.85,0,Organized Chaos FC Arena,2170536,8,2,1759,0,0,2025-08-28 09:31:04,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4238.06,0,Organized Chaos FC Arena,2282345,8,2,1752,0,0,2025-09-04 08:47:33,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4186.25,0,Organized Chaos FC Arena,1765800,8,2,1747,0,0,2025-09-11 11:35:04,2,6,5,5
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4217.25,0,Organized Chaos FC Arena,3503755,8,2,1718,0,0,2025-09-18 09:53:03,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4217.25,0,Organized Chaos FC Arena,3351555,8,2,1718,0,0,2025-09-18 20:28:03,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4152.42,0,Organized Chaos FC Arena,3154398,8,2,1691,0,0,2025-09-25 08:52:50,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4177.97,0,Organized Chaos FC Arena,2448083,8,2,1664,3,0,2025-10-02 06:09:58,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4077.52,0,Organized Chaos FC Arena,2191098,8,2,1640,0,0,2025-10-09 16:40:26,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4075.6,0,Organized Chaos FC Arena,1659982,8,2,1615,2,0,2025-10-16 12:33:38,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4134.77,0,Organized Chaos FC Arena,1249234,8,2,1599,4,0,2025-10-23 12:13:50,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4141.7,0,Organized Chaos FC Arena,736519,8,2,1593,5,0,2025-10-31 14:51:17,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4157.95,0,Organized Chaos FC Arena,1587164,8,2,1586,6,0,2025-11-06 10:22:06,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4184.94,0,Organized Chaos FC Arena,1248239,8,2,1587,6,0,2025-11-13 11:08:23,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4204.73,0,Organized Chaos FC Arena,932004,8,2,1584,6,0,2025-11-20 09:33:13,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4194.23,0,Organized Chaos FC Arena,789202,8,2,1582,6,0,2025-11-27 17:50:29,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4141.25,0,Organized Chaos FC Arena,481664,8,2,1581,4,0,2025-12-04 18:16:45,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4117.09,0,Organized Chaos FC Arena,616571,8,2,1582,4,0,2025-12-11 18:35:16,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4082.0,0,Organized Chaos FC Arena,1099544,8,2,1577,2,0,2025-12-18 09:08:08,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4086.99,0,Organized Chaos FC Arena,1276789,8,2,1573,2,0,2025-12-26 14:46:16,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4093.33,0,Organized Chaos FC Arena,1116279,8,2,1570,4,0,2026-01-01 11:11:26,2,6,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4094.77,0,Organized Chaos FC Arena,1191479,8,2,1565,4,0,2026-01-08 16:27:08,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4130.74,0,Organized Chaos FC Arena,1170517,8,2,1564,6,0,2026-01-15 21:14:20,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4167.63,0,Organized Chaos FC Arena,985876,8,2,1562,6,0,2026-01-23 12:33:31,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4156.18,0,Organized Chaos FC Arena,894750,8,2,1559,6,0,2026-01-30 23:55:40,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4144.27,0,Organized Chaos FC Arena,783546,8,2,1555,6,0,2026-02-05 10:32:31,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4143.87,0,Organized Chaos FC Arena,773662,8,2,1553,6,0,2026-02-12 13:36:52,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4126.97,0,Organized Chaos FC Arena,753236,8,2,1553,6,0,2026-02-19 14:40:24,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4134.94,0,Organized Chaos FC Arena,757326,8,2,1554,6,0,2026-02-26 16:21:56,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4165.72,0,Organized Chaos FC Arena,847708,8,2,1555,6,0,2026-03-05 09:34:53,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4195.8,0,Organized Chaos FC Arena,1510899,8,2,1556,6,0,2026-03-13 11:12:42,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4195.8,0,Organized Chaos FC Arena,1448887,8,2,1575,6,0,2026-03-19 09:02:07,2,5,5,7
79085,Organized Chaos FC,21,381,2021-07-16 01:49,4206.23,0,Organized Chaos FC Arena,1687458,8,2,1595,6,0,2026-03-26 09:15:29,2,8,5,7
